"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog4"|"Volts"|0.0|5.0|500,"Analog5"|"Volts"|0.0|5.0|500,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|200,"AccelY"|"G"|-3.0|3.0|200,"AccelZ"|"G"|-3.0|3.0|200,"Yaw"|"Deg/Sec"|-120|120|200,"Pitch"|"Deg/Sec"|-120|120|200,"Roll"|"Deg/Sec"|-120|120|200,"Gsum"|"G"|0.0|3.0|200,"RPM2"|"rpm"|0|8000|50,"RPM3"|"rpm"|0|8000|50,"GPIO1"|""|0.0|1.0|50,"Latitude"|"Degrees"|-180.0|180.0|50,"Longitude"|"Degrees"|-180.0|180.0|50,"Speed"|"mph"|0.0|150.0|50,"Altitude"|"ft"|0.0|4000.0|50,"GPSSats"|""|0|20|50,"GPSQual"|""|0|5|50,"GPSDOP"|""|0.0|20.0|50
471,0,0.0,0.32,,,,,,,,,,,,,,,,,,
473,0,0.0,0.32,,-0.06,0.09,0.89,-0,0,-1,0.11,,,,,,,,,,
475,0,0.0,0.32,,,,,,,,,,,,,,,,,,
477,0,0.0,0.32,,,,,,,,,,,,,,,,,,
479,0,0.0,0.32,,,,,,,,,,,,,,,,,,
481,0,0.0,0.32,,,,,,,,,,,,,,,,,,
483,0,0.0,0.32,,-0.18,0.08,1.04,0,0,-0,0.2,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
485,0,0.0,0.32,,,,,,,,,,,,,,,,,,
487,0,0.0,0.32,,,,,,,,,,,,,,,,,,
489,0,0.0,0.32,,,,,,,,,,,,,,,,,,
491,0,0.0,0.31,,,,,,,,,,,,,,,,,,
493,0,0.0,0.32,,0.03,0.07,0.98,0,-0,-0,0.08,,,,,,,,,,
495,0,0.0,0.33,,,,,,,,,,,,,,,,,,
497,0,0.0,0.32,,,,,,,,,,,,,,,,,,
499,0,0.0,0.32,,,,,,,,,,,,,,,,,,
501,0,0.0,0.32,,,,,,,,,,,,,,,,,,
503,0,0.0,0.32,,-0.14,0.09,0.92,-0,0,-1,0.16,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
505,0,0.0,0.32,,,,,,,,,,,,,,,,,,
507,0,0.0,0.32,,,,,,,,,,,,,,,,,,
509,0,0.0,0.32,,,,,,,,,,,,,,,,,,
511,0,0.0,0.32,,,,,,,,,,,,,,,,,,
513,0,0.0,0.32,,-0.12,0.03,1.04,1,-0,0,0.13,,,,,,,,,,
515,0,0.0,0.32,,,,,,,,,,,,,,,,,,
517,0,0.0,0.32,,,,,,,,,,,,,,,,,,
519,0,0.0,0.32,,,,,,,,,,,,,,,,,,
521,0,0.0,0.32,,,,,,,,,,,,,,,,,,
523,0,0.0,0.34,,0.06,0.07,0.94,0,-0,-0,0.09,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
525,0,0.0,0.33,,,,,,,,,,,,,,,,,,
527,0,0.0,0.33,,,,,,,,,,,,,,,,,,
529,0,0.0,0.33,,,,,,,,,,,,,,,,,,
531,0,0.0,0.33,,,,,,,,,,,,,,,,,,
533,0,0.0,0.33,,-0.12,0.13,0.94,-0,-0,-1,0.17,,,,,,,,,,
535,0,0.0,0.33,,,,,,,,,,,,,,,,,,
537,0,0.0,0.32,,,,,,,,,,,,,,,,,,
539,0,0.0,0.33,,,,,,,,,,,,,,,,,,
541,0,0.0,0.33,,,,,,,,,,,,,,,,,,
543,0,0.0,0.33,,-0.14,0.02,0.94,1,-1,-0,0.14,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
545,0,0.0,0.33,,,,,,,,,,,,,,,,,,
547,0,0.0,0.33,,,,,,,,,,,,,,,,,,
549,0,0.0,0.33,,,,,,,,,,,,,,,,,,
551,0,0.0,0.33,,,,,,,,,,,,,,,,,,
553,0,0.0,0.34,,0.04,0.12,0.98,-0,0,-1,0.12,,,,,,,,,,
555,0,0.0,0.33,,,,,,,,,,,,,,,,,,
557,0,0.0,0.33,,,,,,,,,,,,,,,,,,
559,0,0.0,0.33,,,,,,,,,,,,,,,,,,
561,0,0.0,0.33,,,,,,,,,,,,,,,,,,
563,0,0.0,0.33,,-0.23,0.09,1.0,-0,0,-1,0.25,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
565,0,0.0,0.33,,,,,,,,,,,,,,,,,,
567,0,0.0,0.33,,,,,,,,,,,,,,,,,,
569,0,0.0,0.33,,,,,,,,,,,,,,,,,,
571,0,0.0,0.33,,,,,,,,,,,,,,,,,,
573,0,0.0,0.33,,-0.08,0.01,1.03,1,-1,-0,0.09,,,,,,,,,,
575,0,0.0,0.33,,,,,,,,,,,,,,,,,,
577,0,0.0,0.33,,,,,,,,,,,,,,,,,,
579,0,0.0,0.33,,,,,,,,,,,,,,,,,,
581,0,0.0,0.35,,,,,,,,,,,,,,,,,,
583,0,0.0,0.34,,0.02,0.06,0.92,0,0,-0,0.06,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
585,0,0.0,0.33,,,,,,,,,,,,,,,,,,
587,0,0.0,0.33,,,,,,,,,,,,,,,,,,
589,0,0.0,0.34,,,,,,,,,,,,,,,,,,
591,0,0.0,0.34,,,,,,,,,,,,,,,,,,
593,0,0.0,0.34,,-0.22,0.13,1.04,-0,-0,-1,0.26,,,,,,,,,,
595,0,0.0,0.34,,,,,,,,,,,,,,,,,,
597,0,0.0,0.34,,,,,,,,,,,,,,,,,,
599,0,0.0,0.33,,,,,,,,,,,,,,,,,,
601,0,0.0,0.34,,,,,,,,,,,,,,,,,,
603,0,0.0,0.34,,-0.08,0.02,0.88,0,-1,0,0.08,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
605,0,0.0,0.34,,,,,,,,,,,,,,,,,,
607,0,0.0,0.34,,,,,,,,,,,,,,,,,,
609,0,0.0,0.34,,,,,,,,,,,,,,,,,,
611,0,0.0,0.35,,,,,,,,,,,,,,,,,,
613,0,0.0,0.34,,0.05,0.12,0.95,0,0,-0,0.13,,,,,,,,,,
615,0,0.0,0.34,,,,,,,,,,,,,,,,,,
617,0,0.0,0.34,,,,,,,,,,,,,,,,,,
619,0,0.0,0.34,,,,,,,,,,,,,,,,,,
621,0,0.0,0.34,,,,,,,,,,,,,,,,,,
623,0,0.0,0.34,,-0.24,0.1,1.05,0,-0,-1,0.26,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
625,0,0.0,0.34,,,,,,,,,,,,,,,,,,
627,0,0.0,0.34,,,,,,,,,,,,,,,,,,
629,0,0.0,0.34,,,,,,,,,,,,,,,,,,
631,0,0.0,0.34,,,,,,,,,,,,,,,,,,
633,0,0.0,0.34,,-0.01,-0.02,0.97,1,-1,-0,0.02,,,,,,,,,,
635,0,0.0,0.34,,,,,,,,,,,,,,,,,,
637,0,0.0,0.35,,,,,,,,,,,,,,,,,,
639,0,0.0,0.36,,,,,,,,,,,,,,,,,,
641,0,0.0,0.34,,,,,,,,,,,,,,,,,,
643,0,0.0,0.35,,-0.02,0.08,0.93,-0,0,-0,0.08,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
645,0,0.0,0.35,,,,,,,,,,,,,,,,,,
647,0,0.0,0.35,,,,,,,,,,,,,,,,,,
649,0,0.0,0.35,,,,,,,,,,,,,,,,,,
651,0,0.0,0.35,,,,,,,,,,,,,,,,,,
653,0,0.0,0.34,,-0.24,0.11,1.12,0,-0,-1,0.26,,,,,,,,,,
655,0,0.0,0.35,,,,,,,,,,,,,,,,,,
657,0,0.0,0.35,,,,,,,,,,,,,,,,,,
659,0,0.0,0.35,,,,,,,,,,,,,,,,,,
661,0,0.0,0.34,,,,,,,,,,,,,,,,,,
663,0,0.0,0.35,,-0.05,0.04,0.93,0,-1,0,0.06,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
665,0,0.0,0.34,,,,,,,,,,,,,,,,,,
667,0,0.0,0.35,,,,,,,,,,,,,,,,,,
669,0,0.0,0.36,,,,,,,,,,,,,,,,,,
671,0,0.0,0.35,,,,,,,,,,,,,,,,,,
673,0,0.0,0.35,,0.03,0.12,0.96,-0,0,-0,0.12,,,,,,,,,,
675,0,0.0,0.35,,,,,,,,,,,,,,,,,,
677,0,0.0,0.35,,,,,,,,,,,,,,,,,,
679,0,0.0,0.35,,,,,,,,,,,,,,,,,,
681,0,0.0,0.35,,,,,,,,,,,,,,,,,,
683,0,0.0,0.35,,-0.17,0.08,1.06,0,-0,-1,0.19,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
685,0,0.0,0.35,,,,,,,,,,,,,,,,,,
687,0,0.0,0.35,,,,,,,,,,,,,,,,,,
689,0,0.0,0.35,,,,,,,,,,,,,,,,,,
691,0,0.0,0.35,,,,,,,,,,,,,,,,,,
693,0,0.0,0.35,,0.06,0.01,0.9,0,-1,0,0.07,,,,,,,,,,
695,0,0.0,0.35,,,,,,,,,,,,,,,,,,
697,0,0.0,0.37,,,,,,,,,,,,,,,,,,
699,0,0.0,0.35,,,,,,,,,,,,,,,,,,
701,0,0.0,0.35,,,,,,,,,,,,,,,,,,
703,0,0.0,0.36,,-0.03,0.07,0.92,-0,0,-0,0.07,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
705,0,0.0,0.36,,,,,,,,,,,,,,,,,,
707,0,0.0,0.36,,,,,,,,,,,,,,,,,,
709,0,0.0,0.35,,,,,,,,,,,,,,,,,,
711,0,0.0,0.36,,,,,,,,,,,,,,,,,,
713,0,0.0,0.35,,-0.19,0.09,1.08,0,-0,-0,0.21,,,,,,,,,,
715,0,0.0,0.36,,,,,,,,,,,,,,,,,,
717,0,0.0,0.35,,,,,,,,,,,,,,,,,,
719,0,0.0,0.35,,,,,,,,,,,,,,,,,,
721,0,0.0,0.35,,,,,,,,,,,,,,,,,,
723,0,0.0,0.35,,0.01,0.03,0.99,0,-1,-0,0.04,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
725,0,0.0,0.36,,,,,,,,,,,,,,,,,,
727,0,0.0,0.37,,,,,,,,,,,,,,,,,,
729,0,0.0,0.36,,,,,,,,,,,,,,,,,,
731,0,0.0,0.36,,,,,,,,,,,,,,,,,,
733,0,0.0,0.36,,-0.02,0.07,0.93,-0,-0,-0,0.07,,,,,,,,,,
735,0,0.0,0.36,,,,,,,,,,,,,,,,,,
737,0,0.0,0.36,,,,,,,,,,,,,,,,,,
739,0,0.0,0.36,,,,,,,,,,,,,,,,,,
741,0,0.0,0.36,,,,,,,,,,,,,,,,,,
743,0,0.0,0.36,,-0.08,0.07,1.0,1,0,-0,0.11,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
745,0,0.0,0.36,,,,,,,,,,,,,,,,,,
747,0,0.0,0.36,,,,,,,,,,,,,,,,,,
749,0,0.0,0.36,,,,,,,,,,,,,,,,,,
751,0,0.0,0.36,,,,,,,,,,,,,,,,,,
753,0,0.0,0.36,,0.07,0.05,0.94,0,-1,-0,0.09,,,,,,,,,,
755,0,0.0,0.38,,,,,,,,,,,,,,,,,,
757,0,0.0,0.37,,,,,,,,,,,,,,,,,,
759,0,0.0,0.37,,,,,,,,,,,,,,,,,,
761,0,0.0,0.37,,,,,,,,,,,,,,,,,,
763,0,0.0,0.37,,-0.05,0.1,0.9,-0,0,-1,0.11,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
765,0,0.0,0.36,,,,,,,,,,,,,,,,,,
767,0,0.0,0.36,,,,,,,,,,,,,,,,,,
769,0,0.0,0.36,,,,,,,,,,,,,,,,,,
771,0,0.0,0.37,,,,,,,,,,,,,,,,,,
773,0,0.0,0.37,,-0.15,0.06,0.98,0,0,-0,0.17,,,,,,,,,,
775,0,0.0,0.37,,,,,,,,,,,,,,,,,,
777,0,0.0,0.37,,,,,,,,,,,,,,,,,,
779,0,0.0,0.36,,,,,,,,,,,,,,,,,,
781,0,0.0,0.36,,,,,,,,,,,,,,,,,,
783,0,0.0,0.37,,0.02,0.09,0.99,-0,-0,-0,0.1,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
785,0,0.0,0.38,,,,,,,,,,,,,,,,,,
787,0,0.0,0.37,,,,,,,,,,,,,,,,,,
789,0,0.0,0.37,,,,,,,,,,,,,,,,,,
791,0,0.0,0.37,,,,,,,,,,,,,,,,,,
793,0,0.0,0.37,,-0.16,0.1,0.94,-0,0,-1,0.19,,,,,,,,,,
795,0,0.0,0.37,,,,,,,,,,,,,,,,,,
797,0,0.0,0.37,,,,,,,,,,,,,,,,,,
799,0,0.0,0.37,,,,,,,,,,,,,,,,,,
801,0,0.0,0.37,,,,,,,,,,,,,,,,,,
803,0,0.0,0.37,,-0.11,0.02,1.04,1,-0,-0,0.12,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
805,0,0.0,0.37,,,,,,,,,,,,,,,,,,
807,0,0.0,0.37,,,,,,,,,,,,,,,,,,
809,0,0.0,0.37,,,,,,,,,,,,,,,,,,
811,0,0.0,0.37,,,,,,,,,,,,,,,,,,
813,0,0.0,0.38,,0.05,0.06,0.94,0,0,-0,0.08,,,,,,,,,,
815,0,0.0,0.37,,,,,,,,,,,,,,,,,,
817,0,0.0,0.38,,,,,,,,,,,,,,,,,,
819,0,0.0,0.38,,,,,,,,,,,,,,,,,,
821,0,0.0,0.38,,,,,,,,,,,,,,,,,,
823,0,0.0,0.38,,-0.13,0.12,0.96,-0,0,-1,0.18,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
825,0,0.0,0.37,,,,,,,,,,,,,,,,,,
827,0,0.0,0.37,,,,,,,,,,,,,,,,,,
829,0,0.0,0.37,,,,,,,,,,,,,,,,,,
831,0,0.0,0.38,,,,,,,,,,,,,,,,,,
833,0,0.0,0.37,,-0.13,0.03,0.97,1,-0,-0,0.13,,,,,,,,,,
835,0,0.0,0.37,,,,,,,,,,,,,,,,,,
837,0,0.0,0.38,,,,,,,,,,,,,,,,,,
839,0,0.0,0.37,,,,,,,,,,,,,,,,,,
841,0,0.0,0.37,,,,,,,,,,,,,,,,,,
843,0,0.0,0.39,,0.05,0.12,0.99,0,0,-0,0.13,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
845,0,0.0,0.38,,,,,,,,,,,,,,,,,,
847,0,0.0,0.38,,,,,,,,,,,,,,,,,,
849,0,0.0,0.38,,,,,,,,,,,,,,,,,,
851,0,0.0,0.38,,,,,,,,,,,,,,,,,,
853,0,0.0,0.38,,-0.22,0.09,1.01,-0,0,-1,0.24,,,,,,,,,,
855,0,0.0,0.38,,,,,,,,,,,,,,,,,,
857,0,0.0,0.38,,,,,,,,,,,,,,,,,,
