"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog4"|"Volts"|0.0|5.0|500,"Analog5"|"Volts"|0.0|5.0|500,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|200,"AccelY"|"G"|-3.0|3.0|200,"AccelZ"|"G"|-3.0|3.0|200,"Yaw"|"Deg/Sec"|-120|120|200,"Pitch"|"Deg/Sec"|-120|120|200,"Roll"|"Deg/Sec"|-120|120|200,"Gsum"|"G"|0.0|3.0|200,"RPM2"|"rpm"|0|8000|50,"RPM3"|"rpm"|0|8000|50,"GPIO1"|""|0.0|1.0|50,"Latitude"|"Degrees"|-180.0|180.0|50,"Longitude"|"Degrees"|-180.0|180.0|50,"Speed"|"mph"|0.0|150.0|50,"Altitude"|"ft"|0.0|4000.0|50,"GPSSats"|""|0|20|50,"GPSQual"|""|0|5|50,"GPSDOP"|""|0.0|20.0|50
563,0,0.0,0.37,,-0.15,0.09,0.99,0,0,-1,0.18,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
565,0,0.0,0.37,,,,,,,,,,,,,,,,,,
567,0,0.0,0.37,,,,,,,,,,,,,,,,,,
569,0,0.0,0.37,,,,,,,,,,,,,,,,,,
571,0,0.01,0.37,,,,,,,,,,,,,,,,,,
573,0,0.0,0.37,,-0.15,0.09,1.06,0,-0,-0,0.18,,,,,,,,,,
575,0,0.0,0.37,,,,,,,,,,,,,,,,,,
577,0,0.0,0.37,,,,,,,,,,,,,,,,,,
579,0,0.0,0.37,,,,,,,,,,,,,,,,,,
581,0,0.0,0.37,,,,,,,,,,,,,,,,,,
583,0,0.0,0.37,,-0.01,0.05,0.98,-0,-0,-0,0.05,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
585,0,0.0,0.38,,,,,,,,,,,,,,,,,,
587,0,0.0,0.37,,,,,,,,,,,,,,,,,,
589,0,0.0,0.39,,,,,,,,,,,,,,,,,,
591,0,0.0,0.38,,,,,,,,,,,,,,,,,,
593,0,0.0,0.37,,-0.08,0.09,0.97,0,-0,-0,0.12,,,,,,,,,,
595,0,0.0,0.37,,,,,,,,,,,,,,,,,,
597,0,0.0,0.37,,,,,,,,,,,,,,,,,,
599,0,0.0,0.37,,,,,,,,,,,,,,,,,,
601,0,0.0,0.37,,,,,,,,,,,,,,,,,,
603,0,0.0,0.37,,-0.11,0.09,1.02,1,-0,-0,0.14,0,1920,0,0.0,0.0,0.0,0.0,0,0,0.0
605,0,0.0,0.37,,,,,,,,,,,,,,,,,,
607,0,0.0,0.37,,,,,,,,,,,,,,,,,,
609,0,0.0,0.38,,,,,,,,,,,,,,,,,,
611,0,0.0,0.38,,,,,,,,,,,,,,,,,,
613,0,0.0,0.37,,0.04,0.08,1.02,-0,-0,-0,0.09,,,,,,,,,,
615,0,0.0,0.38,,,,,,,,,,,,,,,,,,
617,0,0.0,0.38,,,,,,,,,,,,,,,,,,
619,0,0.01,0.39,,,,,,,,,,,,,,,,,,
621,0,0.0,0.38,,,,,,,,,,,,,,,,,,
623,0,0.0,0.38,,-0.17,0.09,1.0,0,1,-1,0.19,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
625,0,0.0,0.38,,,,,,,,,,,,,,,,,,
627,0,0.0,0.37,,,,,,,,,,,,,,,,,,
629,0,0.0,0.38,,,,,,,,,,,,,,,,,,
631,0,0.0,0.38,,,,,,,,,,,,,,,,,,
633,0,0.01,0.38,,-0.17,0.09,1.05,0,-0,-1,0.2,,,,,,,,,,
635,0,0.0,0.38,,,,,,,,,,,,,,,,,,
637,0,0.0,0.38,,,,,,,,,,,,,,,,,,
639,0,0.0,0.38,,,,,,,,,,,,,,,,,,
641,0,0.0,0.38,,,,,,,,,,,,,,,,,,
643,0,0.0,0.38,,-0.0,0.04,0.95,-0,-1,-0,0.04,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
645,0,0.0,0.38,,,,,,,,,,,,,,,,,,
647,0,0.0,0.38,,,,,,,,,,,,,,,,,,
649,0,0.0,0.39,,,,,,,,,,,,,,,,,,
651,0,0.0,0.39,,,,,,,,,,,,,,,,,,
653,0,0.0,0.38,,-0.07,0.09,0.96,0,0,-1,0.12,,,,,,,,,,
655,0,0.0,0.38,,,,,,,,,,,,,,,,,,
657,0,0.0,0.38,,,,,,,,,,,,,,,,,,
659,0,0.0,0.38,,,,,,,,,,,,,,,,,,
661,0,0.0,0.38,,,,,,,,,,,,,,,,,,
663,0,0.0,0.38,,-0.17,0.1,1.04,1,-0,-1,0.2,0,1920,0,0.0,0.0,0.0,0.0,0,0,0.0
665,0,0.0,0.38,,,,,,,,,,,,,,,,,,
667,0,0.0,0.38,,,,,,,,,,,,,,,,,,
669,0,0.0,0.38,,,,,,,,,,,,,,,,,,
671,0,0.0,0.39,,,,,,,,,,,,,,,,,,
673,0,0.0,0.39,,0.04,0.05,1.02,-0,-1,-0,0.07,,,,,,,,,,
675,0,0.0,0.39,,,,,,,,,,,,,,,,,,
677,0,0.0,0.39,,,,,,,,,,,,,,,,,,
679,0,0.0,0.4,,,,,,,,,,,,,,,,,,
681,0,0.0,0.39,,,,,,,,,,,,,,,,,,
683,0,0.0,0.39,,-0.15,0.09,1.01,0,1,-1,0.18,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
685,0,0.0,0.39,,,,,,,,,,,,,,,,,,
687,0,0.0,0.39,,,,,,,,,,,,,,,,,,
689,0,0.0,0.39,,,,,,,,,,,,,,,,,,
691,0,0.0,0.39,,,,,,,,,,,,,,,,,,
693,0,0.0,0.39,,-0.19,0.09,1.05,0,-1,-1,0.21,,,,,,,,,,
695,0,0.01,0.39,,,,,,,,,,,,,,,,,,
697,0,0.0,0.39,,,,,,,,,,,,,,,,,,
699,0,0.0,0.39,,,,,,,,,,,,,,,,,,
701,0,0.0,0.39,,,,,,,,,,,,,,,,,,
703,0,0.0,0.39,,0.01,0.04,0.91,-0,-1,0,0.04,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
705,0,0.0,0.39,,,,,,,,,,,,,,,,,,
707,0,0.0,0.39,,,,,,,,,,,,,,,,,,
709,0,0.01,0.39,,,,,,,,,,,,,,,,,,
711,0,0.0,0.41,,,,,,,,,,,,,,,,,,
713,0,0.0,0.39,,-0.07,0.11,0.98,0,0,-1,0.13,,,,,,,,,,
715,0,0.0,0.39,,,,,,,,,,,,,,,,,,
717,0,0.0,0.39,,,,,,,,,,,,,,,,,,
719,0,0.0,0.39,,,,,,,,,,,,,,,,,,
721,0,0.0,0.39,,,,,,,,,,,,,,,,,,
723,0,0.0,0.39,,-0.2,0.11,1.03,0,-0,-1,0.23,0,1920,0,0.0,0.0,0.0,0.0,0,0,0.0
725,0,0.0,0.39,,,,,,,,,,,,,,,,,,
727,0,0.0,0.39,,,,,,,,,,,,,,,,,,
729,0,0.0,0.39,,,,,,,,,,,,,,,,,,
731,0,0.0,0.4,,,,,,,,,,,,,,,,,,
733,0,0.0,0.4,,0.05,0.04,1.03,-0,-1,0,0.06,,,,,,,,,,
735,0,0.0,0.4,,,,,,,,,,,,,,,,,,
737,0,0.0,0.4,,,,,,,,,,,,,,,,,,
739,0,0.0,0.4,,,,,,,,,,,,,,,,,,
741,0,0.0,0.41,,,,,,,,,,,,,,,,,,
743,0,0.0,0.4,,-0.11,0.08,0.97,-0,1,-1,0.14,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
745,0,0.0,0.4,,,,,,,,,,,,,,,,,,
747,0,0.0,0.4,,,,,,,,,,,,,,,,,,
749,0,0.0,0.4,,,,,,,,,,,,,,,,,,
751,0,0.0,0.4,,,,,,,,,,,,,,,,,,
753,0,0.0,0.4,,-0.19,0.08,1.02,0,-1,-1,0.2,,,,,,,,,,
755,0,0.0,0.4,,,,,,,,,,,,,,,,,,
757,0,0.01,0.4,,,,,,,,,,,,,,,,,,
759,0,0.0,0.4,,,,,,,,,,,,,,,,,,
761,0,0.0,0.4,,,,,,,,,,,,,,,,,,
763,0,0.0,0.4,,0.01,0.02,0.92,-0,-1,0,0.02,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
765,0,0.0,0.4,,,,,,,,,,,,,,,,,,
767,0,0.0,0.4,,,,,,,,,,,,,,,,,,
769,0,0.0,0.4,,,,,,,,,,,,,,,,,,
771,0,0.01,0.42,,,,,,,,,,,,,,,,,,
773,0,0.0,0.4,,-0.04,0.11,0.99,0,0,-1,0.11,,,,,,,,,,
775,0,0.0,0.4,,,,,,,,,,,,,,,,,,
777,0,0.0,0.4,,,,,,,,,,,,,,,,,,
779,0,0.0,0.4,,,,,,,,,,,,,,,,,,
781,0,0.0,0.4,,,,,,,,,,,,,,,,,,
783,0,0.0,0.4,,-0.22,0.1,1.01,0,-1,-1,0.24,0,1920,0,0.0,0.0,0.0,0.0,0,0,0.0
785,0,0.0,0.4,,,,,,,,,,,,,,,,,,
787,0,0.0,0.4,,,,,,,,,,,,,,,,,,
789,0,0.0,0.41,,,,,,,,,,,,,,,,,,
791,0,0.0,0.41,,,,,,,,,,,,,,,,,,
793,0,0.0,0.4,,0.04,0.03,1.05,-0,-1,-0,0.05,,,,,,,,,,
795,0,0.0,0.41,,,,,,,,,,,,,,,,,,
797,0,0.0,0.41,,,,,,,,,,,,,,,,,,
799,0,0.0,0.41,,,,,,,,,,,,,,,,,,
801,0,0.0,0.42,,,,,,,,,,,,,,,,,,
803,0,0.0,0.41,,-0.08,0.09,0.99,-0,1,-1,0.12,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
805,0,0.0,0.41,,,,,,,,,,,,,,,,,,
807,0,0.0,0.41,,,,,,,,,,,,,,,,,,
809,0,0.0,0.41,,,,,,,,,,,,,,,,,,
811,0,0.0,0.41,,,,,,,,,,,,,,,,,,
813,0,0.0,0.41,,-0.16,0.08,0.99,0,-1,-1,0.18,,,,,,,,,,
815,0,0.0,0.41,,,,,,,,,,,,,,,,,,
817,0,0.0,0.41,,,,,,,,,,,,,,,,,,
819,0,0.01,0.41,,,,,,,,,,,,,,,,,,
821,0,0.0,0.41,,,,,,,,,,,,,,,,,,
823,0,0.0,0.41,,0.01,0.02,0.93,0,-1,-0,0.02,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
825,0,0.0,0.41,,,,,,,,,,,,,,,,,,
827,0,0.0,0.41,,,,,,,,,,,,,,,,,,
829,0,0.0,0.41,,,,,,,,,,,,,,,,,,
831,0,0.0,0.42,,,,,,,,,,,,,,,,,,
833,0,0.0,0.41,,-0.04,0.12,1.01,-0,0,-0,0.13,,,,,,,,,,
835,0,0.0,0.41,,,,,,,,,,,,,,,,,,
837,0,0.0,0.41,,,,,,,,,,,,,,,,,,
839,0,0.0,0.41,,,,,,,,,,,,,,,,,,
841,0,0.0,0.41,,,,,,,,,,,,,,,,,,
843,0,0.0,0.41,,-0.23,0.1,0.99,0,-0,-1,0.25,0,1920,0,0.0,0.0,0.0,0.0,0,0,0.0
845,0,0.0,0.41,,,,,,,,,,,,,,,,,,
847,0,0.0,0.41,,,,,,,,,,,,,,,,,,
849,0,0.0,0.41,,,,,,,,,,,,,,,,,,
851,0,0.0,0.42,,,,,,,,,,,,,,,,,,
853,0,0.0,0.42,,0.03,0.04,1.06,-0,-1,-0,0.05,,,,,,,,,,
855,0,0.0,0.42,,,,,,,,,,,,,,,,,,
857,0,0.0,0.42,,,,,,,,,,,,,,,,,,
859,0,0.0,0.42,,,,,,,,,,,,,,,,,,
861,0,0.0,0.43,,,,,,,,,,,,,,,,,,
863,0,0.0,0.42,,-0.08,0.1,0.98,-0,1,-1,0.13,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
865,0,0.0,0.42,,,,,,,,,,,,,,,,,,
867,0,0.01,0.42,,,,,,,,,,,,,,,,,,
869,0,0.0,0.42,,,,,,,,,,,,,,,,,,
871,0,0.0,0.42,,,,,,,,,,,,,,,,,,
873,0,0.0,0.41,,-0.16,0.09,1.02,0,-1,-1,0.18,,,,,,,,,,
875,0,0.0,0.42,,,,,,,,,,,,,,,,,,
877,0,0.0,0.42,,,,,,,,,,,,,,,,,,
879,0,0.0,0.42,,,,,,,,,,,,,,,,,,
881,0,0.0,0.42,,,,,,,,,,,,,,,,,,
