"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog4"|"Volts"|0.0|5.0|500,"Analog5"|"Volts"|0.0|5.0|500,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|200,"AccelY"|"G"|-3.0|3.0|200,"AccelZ"|"G"|-3.0|3.0|200,"Yaw"|"Deg/Sec"|-120|120|200,"Pitch"|"Deg/Sec"|-120|120|200,"Roll"|"Deg/Sec"|-120|120|200,"Gsum"|"G"|0.0|3.0|200,"RPM2"|"rpm"|0|8000|50,"RPM3"|"rpm"|0|8000|50,"GPIO1"|""|0.0|1.0|50,"Latitude"|"Degrees"|-180.0|180.0|50,"Longitude"|"Degrees"|-180.0|180.0|50,"Speed"|"mph"|0.0|150.0|50,"Altitude"|"ft"|0.0|4000.0|50,"GPSSats"|""|0|20|50,"GPSQual"|""|0|5|50,"GPSDOP"|""|0.0|20.0|50
259,0,0.0,0.3,,,,,,,,,,,,,,,,,,
261,0,0.0,0.3,,,,,,,,,,,,,,,,,,
263,0,0.0,0.3,,-0.15,0.1,0.98,-0,0,-0,0.18,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
265,0,0.0,0.29,,,,,,,,,,,,,,,,,,
267,0,0.0,0.29,,,,,,,,,,,,,,,,,,
269,0,0.0,0.3,,,,,,,,,,,,,,,,,,
271,0,0.0,0.29,,,,,,,,,,,,,,,,,,
273,0,0.0,0.3,,-0.18,0.1,1.07,0,-1,-0,0.21,,,,,,,,,,
275,0,0.0,0.29,,,,,,,,,,,,,,,,,,
277,0,0.0,0.3,,,,,,,,,,,,,,,,,,
279,0,0.0,0.3,,,,,,,,,,,,,,,,,,
281,0,0.0,0.3,,,,,,,,,,,,,,,,,,
283,0,0.0,0.3,,0.05,0.04,0.96,-0,-0,-0,0.06,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
285,0,0.0,0.3,,,,,,,,,,,,,,,,,,
287,0,0.0,0.31,,,,,,,,,,,,,,,,,,
289,0,0.0,0.3,,,,,,,,,,,,,,,,,,
291,0,0.0,0.3,,,,,,,,,,,,,,,,,,
293,0,0.0,0.3,,-0.11,0.1,0.96,-0,0,-0,0.15,,,,,,,,,,
295,0,0.0,0.3,,,,,,,,,,,,,,,,,,
297,0,0.0,0.3,,,,,,,,,,,,,,,,,,
299,0,0.0,0.3,,,,,,,,,,,,,,,,,,
301,0,0.0,0.3,,,,,,,,,,,,,,,,,,
303,0,0.0,0.3,,-0.04,0.06,1.03,1,-0,-0,0.08,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
305,0,0.0,0.3,,,,,,,,,,,,,,,,,,
307,0,0.0,0.3,,,,,,,,,,,,,,,,,,
309,0,0.0,0.3,,,,,,,,,,,,,,,,,,
311,0,0.0,0.3,,,,,,,,,,,,,,,,,,
313,0,0.0,0.3,,0.06,0.05,0.98,-0,-0,-0,0.08,,,,,,,,,,
315,0,0.0,0.31,,,,,,,,,,,,,,,,,,
317,0,0.0,0.31,,,,,,,,,,,,,,,,,,
319,0,0.0,0.31,,,,,,,,,,,,,,,,,,
321,0,0.0,0.31,,,,,,,,,,,,,,,,,,
323,0,0.0,0.3,,-0.17,0.13,0.97,-0,-0,-0,0.21,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
325,0,0.0,0.3,,,,,,,,,,,,,,,,,,
327,0,0.0,0.3,,,,,,,,,,,,,,,,,,
329,0,0.0,0.3,,,,,,,,,,,,,,,,,,
331,0,0.0,0.31,,,,,,,,,,,,,,,,,,
333,0,0.0,0.31,,-0.05,0.05,0.96,1,-1,-0,0.07,,,,,,,,,,
335,0,0.0,0.31,,,,,,,,,,,,,,,,,,
337,0,0.0,0.31,,,,,,,,,,,,,,,,,,
