"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog4"|"Volts"|0.0|5.0|500,"Analog5"|"Volts"|0.0|5.0|500,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|200,"AccelY"|"G"|-3.0|3.0|200,"AccelZ"|"G"|-3.0|3.0|200,"Yaw"|"Deg/Sec"|-120|120|200,"Pitch"|"Deg/Sec"|-120|120|200,"Roll"|"Deg/Sec"|-120|120|200,"Gsum"|"G"|0.0|3.0|200,"RPM2"|"rpm"|0|8000|50,"RPM3"|"rpm"|0|8000|50,"GPIO1"|""|0.0|1.0|50,"Latitude"|"Degrees"|-180.0|180.0|50,"Longitude"|"Degrees"|-180.0|180.0|50,"Speed"|"mph"|0.0|150.0|50,"Altitude"|"ft"|0.0|4000.0|50,"GPSSats"|""|0|20|50,"GPSQual"|""|0|5|50,"GPSDOP"|""|0.0|20.0|50
203,0,0.0,0.28,,0.06,-0.0,0.89,0,-1,-0,0.06,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
205,0,0.0,0.28,,,,,,,,,,,,,,,,,,
207,0,0.0,0.28,,,,,,,,,,,,,,,,,,
209,0,0.0,0.29,,,,,,,,,,,,,,,,,,
211,0,0.0,0.28,,,,,,,,,,,,,,,,,,
213,0,0.01,0.28,,-0.08,0.11,1.01,-0,0,-0,0.13,,,,,,,,,,
215,0,0.0,0.29,,,,,,,,,,,,,,,,,,
217,0,0.0,0.28,,,,,,,,,,,,,,,,,,
219,0,0.0,0.28,,,,,,,,,,,,,,,,,,
221,0,0.0,0.29,,,,,,,,,,,,,,,,,,
223,0,0.0,0.28,,-0.14,0.11,1.04,1,-1,-0,0.18,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
225,0,0.0,0.29,,,,,,,,,,,,,,,,,,
227,0,0.0,0.28,,,,,,,,,,,,,,,,,,
229,0,0.0,0.29,,,,,,,,,,,,,,,,,,
231,0,0.01,0.29,,,,,,,,,,,,,,,,,,
233,0,0.0,0.29,,0.08,0.01,0.97,0,-0,-1,0.08,,,,,,,,,,
235,0,0.0,0.29,,,,,,,,,,,,,,,,,,
237,0,0.0,0.3,,,,,,,,,,,,,,,,,,
239,0,0.0,0.29,,,,,,,,,,,,,,,,,,
241,0,0.0,0.29,,,,,,,,,,,,,,,,,,
243,0,0.0,0.29,,-0.16,0.07,0.99,-0,0,-0,0.17,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
245,0,0.0,0.29,,,,,,,,,,,,,,,,,,
247,0,0.0,0.29,,,,,,,,,,,,,,,,,,
249,0,0.0,0.29,,,,,,,,,,,,,,,,,,
251,0,0.0,0.29,,,,,,,,,,,,,,,,,,
253,0,0.0,0.29,,-0.12,0.1,1.06,1,-0,-0,0.16,,,,,,,,,,
255,0,0.0,0.28,,,,,,,,,,,,,,,,,,
257,0,0.0,0.29,,,,,,,,,,,,,,,,,,
259,0,0.0,0.29,,,,,,,,,,,,,,,,,,
261,0,0.0,0.29,,,,,,,,,,,,,,,,,,
263,0,0.0,0.29,,0.01,0.04,1.02,-0,0,-0,0.05,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
265,0,0.0,0.3,,,,,,,,,,,,,,,,,,
267,0,0.0,0.29,,,,,,,,,,,,,,,,,,
269,0,0.0,0.29,,,,,,,,,,,,,,,,,,
271,0,0.0,0.29,,,,,,,,,,,,,,,,,,
273,0,0.0,0.29,,-0.18,0.08,0.96,-0,0,-0,0.19,,,,,,,,,,
275,0,0.0,0.29,,,,,,,,,,,,,,,,,,
277,0,0.0,0.29,,,,,,,,,,,,,,,,,,
279,0,0.0,0.29,,,,,,,,,,,,,,,,,,
281,0,0.0,0.29,,,,,,,,,,,,,,,,,,
283,0,0.0,0.3,,0.03,0.07,0.98,1,-0,-0,0.07,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
285,0,0.0,0.3,,,,,,,,,,,,,,,,,,
287,0,0.0,0.3,,,,,,,,,,,,,,,,,,
289,0,0.0,0.3,,,,,,,,,,,,,,,,,,
291,0,0.0,0.3,,,,,,,,,,,,,,,,,,
293,0,0.01,0.31,,-0.01,0.05,0.99,-0,0,-0,0.05,,,,,,,,,,
295,0,0.0,0.3,,,,,,,,,,,,,,,,,,
297,0,0.0,0.3,,,,,,,,,,,,,,,,,,
299,0,0.0,0.3,,,,,,,,,,,,,,,,,,
301,0,0.0,0.3,,,,,,,,,,,,,,,,,,
303,0,0.0,0.3,,-0.17,0.1,0.96,0,-1,-0,0.2,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
305,0,0.0,0.3,,,,,,,,,,,,,,,,,,
307,0,0.01,0.3,,,,,,,,,,,,,,,,,,
309,0,0.0,0.3,,,,,,,,,,,,,,,,,,
311,0,0.0,0.3,,,,,,,,,,,,,,,,,,
313,0,0.0,0.3,,0.02,0.03,0.88,1,-1,-0,0.04,,,,,,,,,,
315,0,0.0,0.3,,,,,,,,,,,,,,,,,,
317,0,0.0,0.3,,,,,,,,,,,,,,,,,,
319,0,0.0,0.3,,,,,,,,,,,,,,,,,,
321,0,0.0,0.31,,,,,,,,,,,,,,,,,,
323,0,0.0,0.3,,-0.07,0.1,1.03,-0,0,-0,0.12,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
325,0,0.0,0.3,,,,,,,,,,,,,,,,,,
327,0,0.0,0.3,,,,,,,,,,,,,,,,,,
329,0,0.0,0.3,,,,,,,,,,,,,,,,,,
331,0,0.0,0.3,,,,,,,,,,,,,,,,,,
333,0,0.0,0.3,,-0.27,0.13,1.03,0,-1,-0,0.3,,,,,,,,,,
335,0,0.0,0.3,,,,,,,,,,,,,,,,,,
337,0,0.0,0.3,,,,,,,,,,,,,,,,,,
339,0,0.0,0.31,,,,,,,,,,,,,,,,,,
341,0,0.01,0.31,,,,,,,,,,,,,,,,,,
343,0,0.0,0.31,,0.1,0.0,0.97,0,-1,-1,0.1,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
345,0,0.0,0.31,,,,,,,,,,,,,,,,,,
347,0,0.0,0.31,,,,,,,,,,,,,,,,,,
349,0,0.0,0.32,,,,,,,,,,,,,,,,,,
351,0,0.0,0.31,,,,,,,,,,,,,,,,,,
353,0,0.0,0.31,,-0.14,0.08,1.0,-0,1,-0,0.17,,,,,,,,,,
355,0,0.0,0.31,,,,,,,,,,,,,,,,,,
357,0,0.0,0.31,,,,,,,,,,,,,,,,,,
359,0,0.0,0.31,,,,,,,,,,,,,,,,,,
361,0,0.0,0.31,,,,,,,,,,,,,,,,,,
363,0,0.0,0.31,,-0.2,0.14,1.04,0,-1,-0,0.24,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
365,0,0.0,0.31,,,,,,,,,,,,,,,,,,
367,0,0.0,0.31,,,,,,,,,,,,,,,,,,
369,0,0.0,0.31,,,,,,,,,,,,,,,,,,
371,0,0.0,0.31,,,,,,,,,,,,,,,,,,
373,0,0.0,0.31,,0.07,-0.0,0.92,0,-1,-0,0.07,,,,,,,,,,
375,0,0.0,0.31,,,,,,,,,,,,,,,,,,
377,0,0.0,0.32,,,,,,,,,,,,,,,,,,
379,0,0.0,0.31,,,,,,,,,,,,,,,,,,
381,0,0.0,0.31,,,,,,,,,,,,,,,,,,
383,0,0.0,0.31,,-0.09,0.1,1.01,-0,0,-0,0.13,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
385,0,0.0,0.31,,,,,,,,,,,,,,,,,,
387,0,0.0,0.31,,,,,,,,,,,,,,,,,,
389,0,0.0,0.31,,,,,,,,,,,,,,,,,,
391,0,0.0,0.31,,,,,,,,,,,,,,,,,,
393,0,0.0,0.31,,-0.09,0.11,1.06,1,-0,-0,0.14,,,,,,,,,,
395,0,0.0,0.31,,,,,,,,,,,,,,,,,,
397,0,0.0,0.32,,,,,,,,,,,,,,,,,,
399,0,0.0,0.32,,,,,,,,,,,,,,,,,,
401,0,0.0,0.32,,,,,,,,,,,,,,,,,,
403,0,0.0,0.32,,0.08,0.01,0.99,-0,-0,-1,0.08,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
405,0,0.0,0.33,,,,,,,,,,,,,,,,,,
407,0,0.0,0.32,,,,,,,,,,,,,,,,,,
409,0,0.0,0.32,,,,,,,,,,,,,,,,,,
411,0,0.0,0.32,,,,,,,,,,,,,,,,,,
413,0,0.0,0.32,,-0.16,0.09,0.96,-0,0,-0,0.18,,,,,,,,,,
415,0,0.0,0.32,,,,,,,,,,,,,,,,,,
417,0,0.01,0.32,,,,,,,,,,,,,,,,,,
419,0,0.0,0.32,,,,,,,,,,,,,,,,,,
421,0,0.0,0.32,,,,,,,,,,,,,,,,,,
423,0,0.0,0.32,,-0.09,0.09,1.0,1,-0,-0,0.13,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
425,0,0.0,0.32,,,,,,,,,,,,,,,,,,
427,0,0.0,0.32,,,,,,,,,,,,,,,,,,
429,0,0.0,0.32,,,,,,,,,,,,,,,,,,
431,0,0.0,0.32,,,,,,,,,,,,,,,,,,
433,0,0.0,0.32,,0.0,0.06,1.02,-0,0,-0,0.06,,,,,,,,,,
435,0,0.0,0.33,,,,,,,,,,,,,,,,,,
437,0,0.0,0.32,,,,,,,,,,,,,,,,,,
439,0,0.0,0.32,,,,,,,,,,,,,,,,,,
441,0,0.0,0.32,,,,,,,,,,,,,,,,,,
443,0,0.0,0.32,,-0.23,0.1,0.96,0,0,-0,0.25,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
445,0,0.0,0.32,,,,,,,,,,,,,,,,,,
447,0,0.0,0.32,,,,,,,,,,,,,,,,,,
449,0,0.0,0.32,,,,,,,,,,,,,,,,,,
451,0,0.0,0.32,,,,,,,,,,,,,,,,,,
453,0,0.0,0.33,,0.04,0.06,1.0,0,-0,-1,0.07,,,,,,,,,,
455,0,0.0,0.33,,,,,,,,,,,,,,,,,,
457,0,0.0,0.33,,,,,,,,,,,,,,,,,,
459,0,0.01,0.33,,,,,,,,,,,,,,,,,,
461,0,0.0,0.33,,,,,,,,,,,,,,,,,,
463,0,0.0,0.33,,-0.04,0.06,0.97,-0,1,-0,0.07,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
465,0,0.01,0.33,,,,,,,,,,,,,,,,,,
467,0,0.0,0.33,,,,,,,,,,,,,,,,,,
469,0,0.0,0.33,,,,,,,,,,,,,,,,,,
471,0,0.0,0.33,,,,,,,,,,,,,,,,,,
473,0,0.0,0.33,,-0.19,0.13,0.96,0,-1,-0,0.23,,,,,,,,,,
475,0,0.0,0.33,,,,,,,,,,,,,,,,,,
477,0,0.0,0.33,,,,,,,,,,,,,,,,,,
479,0,0.01,0.33,,,,,,,,,,,,,,,,,,
481,0,0.0,0.33,,,,,,,,,,,,,,,,,,
483,0,0.0,0.33,,0.05,0.02,0.86,0,-1,-0,0.05,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
485,0,0.0,0.33,,,,,,,,,,,,,,,,,,
487,0,0.0,0.33,,,,,,,,,,,,,,,,,,
489,0,0.0,0.33,,,,,,,,,,,,,,,,,,
491,0,0.0,0.34,,,,,,,,,,,,,,,,,,
493,0,0.0,0.33,,-0.07,0.11,1.01,-0,0,-0,0.13,,,,,,,,,,
495,0,0.0,0.33,,,,,,,,,,,,,,,,,,
497,0,0.0,0.33,,,,,,,,,,,,,,,,,,
499,0,0.0,0.33,,,,,,,,,,,,,,,,,,
501,0,0.0,0.33,,,,,,,,,,,,,,,,,,
503,0,0.0,0.33,,-0.26,0.13,1.05,0,-1,-0,0.29,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
505,0,0.0,0.33,,,,,,,,,,,,,,,,,,
507,0,0.01,0.34,,,,,,,,,,,,,,,,,,
509,0,0.0,0.34,,,,,,,,,,,,,,,,,,
511,0,0.0,0.34,,,,,,,,,,,,,,,,,,
513,0,0.0,0.34,,0.12,-0.01,0.95,0,-1,-0,0.12,,,,,,,,,,
515,0,0.0,0.34,,,,,,,,,,,,,,,,,,
517,0,0.0,0.34,,,,,,,,,,,,,,,,,,
519,0,0.0,0.35,,,,,,,,,,,,,,,,,,
521,0,0.0,0.34,,,,,,,,,,,,,,,,,,
523,0,0.0,0.34,,-0.18,0.07,1.01,-0,0,-0,0.19,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
525,0,0.0,0.34,,,,,,,,,,,,,,,,,,
527,0,0.0,0.34,,,,,,,,,,,,,,,,,,
529,0,0.0,0.34,,,,,,,,,,,,,,,,,,
531,0,0.0,0.34,,,,,,,,,,,,,,,,,,
533,0,0.0,0.34,,-0.2,0.11,1.05,0,-1,-0,0.23,,,,,,,,,,
535,0,0.0,0.34,,,,,,,,,,,,,,,,,,
537,0,0.0,0.34,,,,,,,,,,,,,,,,,,
539,0,0.0,0.34,,,,,,,,,,,,,,,,,,
541,0,0.01,0.34,,,,,,,,,,,,,,,,,,
543,0,0.0,0.34,,0.06,0.01,0.94,-0,-1,-0,0.06,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
545,0,0.0,0.34,,,,,,,,,,,,,,,,,,
547,0,0.0,0.35,,,,,,,,,,,,,,,,,,
549,0,0.0,0.34,,,,,,,,,,,,,,,,,,
551,0,0.0,0.34,,,,,,,,,,,,,,,,,,
553,0,0.0,0.34,,-0.11,0.09,1.0,-0,-0,-0,0.15,,,,,,,,,,
555,0,0.0,0.34,,,,,,,,,,,,,,,,,,
557,0,0.0,0.34,,,,,,,,,,,,,,,,,,
559,0,0.0,0.35,,,,,,,,,,,,,,,,,,
561,0,0.0,0.34,,,,,,,,,,,,,,,,,,
563,0,0.0,0.35,,-0.07,0.1,1.07,1,-0,-0,0.12,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
565,0,0.0,0.35,,,,,,,,,,,,,,,,,,
567,0,0.0,0.35,,,,,,,,,,,,,,,,,,
569,0,0.0,0.35,,,,,,,,,,,,,,,,,,
571,0,0.0,0.35,,,,,,,,,,,,,,,,,,
573,0,0.0,0.35,,0.05,0.01,0.99,-0,-0,-0,0.05,,,,,,,,,,
575,0,0.0,0.36,,,,,,,,,,,,,,,,,,
577,0,0.0,0.35,,,,,,,,,,,,,,,,,,
579,0,0.0,0.35,,,,,,,,,,,,,,,,,,
581,0,0.0,0.35,,,,,,,,,,,,,,,,,,
583,0,0.0,0.35,,-0.17,0.06,0.97,-0,0,-0,0.18,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
585,0,0.0,0.34,,,,,,,,,,,,,,,,,,
587,0,0.0,0.35,,,,,,,,,,,,,,,,,,
589,0,0.0,0.35,,,,,,,,,,,,,,,,,,
591,0,0.0,0.35,,,,,,,,,,,,,,,,,,
593,0,0.0,0.35,,-0.06,0.07,0.98,1,-0,-0,0.09,,,,,,,,,,
595,0,0.0,0.35,,,,,,,,,,,,,,,,,,
597,0,0.0,0.35,,,,,,,,,,,,,,,,,,
599,0,0.0,0.35,,,,,,,,,,,,,,,,,,
601,0,0.0,0.35,,,,,,,,,,,,,,,,,,
603,0,0.0,0.36,,-0.02,0.08,1.02,-0,0,-0,0.09,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
605,0,0.0,0.35,,,,,,,,,,,,,,,,,,
607,0,0.0,0.36,,,,,,,,,,,,,,,,,,
609,0,0.0,0.35,,,,,,,,,,,,,,,,,,
611,0,0.0,0.35,,,,,,,,,,,,,,,,,,
613,0,0.0,0.35,,-0.26,0.11,0.98,0,-0,-0,0.29,,,,,,,,,,
615,0,0.0,0.35,,,,,,,,,,,,,,,,,,
617,0,0.01,0.35,,,,,,,,,,,,,,,,,,
619,0,0.0,0.36,,,,,,,,,,,,,,,,,,
621,0,0.0,0.36,,,,,,,,,,,,,,,,,,
623,0,0.0,0.36,,0.06,0.04,0.99,0,-0,-0,0.07,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
625,0,0.0,0.36,,,,,,,,,,,,,,,,,,
627,0,0.0,0.36,,,,,,,,,,,,,,,,,,
629,0,0.0,0.36,,,,,,,,,,,,,,,,,,
631,0,0.01,0.37,,,,,,,,,,,,,,,,,,
633,0,0.0,0.36,,-0.06,0.08,0.98,-0,1,-0,0.09,,,,,,,,,,
635,0,0.0,0.36,,,,,,,,,,,,,,,,,,
637,0,0.0,0.36,,,,,,,,,,,,,,,,,,
639,0,0.0,0.36,,,,,,,,,,,,,,,,,,
641,0,0.0,0.36,,,,,,,,,,,,,,,,,,
643,0,0.0,0.36,,-0.2,0.12,0.97,-0,-1,-0,0.24,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
645,0,0.01,0.36,,,,,,,,,,,,,,,,,,
647,0,0.0,0.36,,,,,,,,,,,,,,,,,,
649,0,0.0,0.36,,,,,,,,,,,,,,,,,,
651,0,0.0,0.36,,,,,,,,,,,,,,,,,,
653,0,0.0,0.36,,0.04,0.02,0.87,-0,-1,-0,0.04,,,,,,,,,,
655,0,0.0,0.36,,,,,,,,,,,,,,,,,,
657,0,0.0,0.36,,,,,,,,,,,,,,,,,,
659,0,0.01,0.37,,,,,,,,,,,,,,,,,,
661,0,0.0,0.37,,,,,,,,,,,,,,,,,,
663,0,0.0,0.36,,-0.1,0.12,1.01,-1,1,-0,0.15,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
665,0,0.0,0.37,,,,,,,,,,,,,,,,,,
667,0,0.0,0.36,,,,,,,,,,,,,,,,,,
669,0,0.0,0.37,,,,,,,,,,,,,,,,,,
671,0,0.0,0.37,,,,,,,,,,,,,,,,,,
673,0,0.0,0.37,,-0.24,0.14,1.05,-0,-1,-0,0.27,,,,,,,,,,
675,0,0.0,0.36,,,,,,,,,,,,,,,,,,
677,0,0.0,0.37,,,,,,,,,,,,,,,,,,
679,0,0.0,0.37,,,,,,,,,,,,,,,,,,
681,0,0.0,0.37,,,,,,,,,,,,,,,,,,
683,0,0.0,0.37,,0.1,0.01,0.95,-0,-0,-1,0.1,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
685,0,0.0,0.37,,,,,,,,,,,,,,,,,,
687,0,0.0,0.38,,,,,,,,,,,,,,,,,,
689,0,0.0,0.37,,,,,,,,,,,,,,,,,,
691,0,0.0,0.37,,,,,,,,,,,,,,,,,,
693,0,0.0,0.37,,-0.23,0.06,1.02,-1,1,-0,0.24,,,,,,,,,,
695,0,0.0,0.37,,,,,,,,,,,,,,,,,,
697,0,0.0,0.37,,,,,,,,,,,,,,,,,,
699,0,0.0,0.37,,,,,,,,,,,,,,,,,,
701,0,0.0,0.37,,,,,,,,,,,,,,,,,,
703,0,0.0,0.37,,-0.25,0.09,1.13,-0,-0,-0,0.26,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
705,0,0.0,0.37,,,,,,,,,,,,,,,,,,
707,0,0.0,0.37,,,,,,,,,,,,,,,,,,
709,0,0.0,0.37,,,,,,,,,,,,,,,,,,
711,0,0.0,0.38,,,,,,,,,,,,,,,,,,
713,0,0.0,0.37,,-0.03,0.01,1.02,-1,0,-0,0.03,,,,,,,,,,
715,0,0.0,0.38,,,,,,,,,,,,,,,,,,
717,0,0.0,0.38,,,,,,,,,,,,,,,,,,
719,0,0.0,0.37,,,,,,,,,,,,,,,,,,
721,0,0.0,0.37,,,,,,,,,,,,,,,,,,
723,0,0.0,0.37,,-0.2,0.09,1.02,-0,1,-0,0.22,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
725,0,0.0,0.37,,,,,,,,,,,,,,,,,,
727,0,0.0,0.37,,,,,,,,,,,,,,,,,,
729,0,0.0,0.38,,,,,,,,,,,,,,,,,,
731,0,0.0,0.38,,,,,,,,,,,,,,,,,,
733,0,0.0,0.38,,-0.07,0.07,1.07,0,1,-0,0.1,,,,,,,,,,
735,0,0.0,0.38,,,,,,,,,,,,,,,,,,
737,0,0.0,0.38,,,,,,,,,,,,,,,,,,
739,0,0.0,0.38,,,,,,,,,,,,,,,,,,
741,0,0.0,0.38,,,,,,,,,,,,,,,,,,
743,0,0.0,0.38,,-0.06,0.01,1.02,-0,1,-1,0.06,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
745,0,0.0,0.4,,,,,,,,,,,,,,,,,,
747,0,0.0,0.38,,,,,,,,,,,,,,,,,,
749,0,0.0,0.38,,,,,,,,,,,,,,,,,,
751,0,0.0,0.38,,,,,,,,,,,,,,,,,,
753,0,0.0,0.38,,-0.24,0.04,0.98,-0,1,-1,0.24,,,,,,,,,,
755,0,0.01,0.38,,,,,,,,,,,,,,,,,,
757,0,0.0,0.38,,,,,,,,,,,,,,,,,,
759,0,0.0,0.38,,,,,,,,,,,,,,,,,,
761,0,0.0,0.38,,,,,,,,,,,,,,,,,,
763,0,0.0,0.39,,-0.1,0.03,0.93,1,1,-0,0.1,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
765,0,0.0,0.38,,,,,,,,,,,,,,,,,,
767,0,0.0,0.38,,,,,,,,,,,,,,,,,,
769,0,0.01,0.38,,,,,,,,,,,,,,,,,,
771,0,0.0,0.38,,,,,,,,,,,,,,,,,,
773,0,0.0,0.4,,-0.19,0.04,1.05,-0,1,-1,0.2,,,,,,,,,,
775,0,0.0,0.39,,,,,,,,,,,,,,,,,,
777,0,0.0,0.39,,,,,,,,,,,,,,,,,,
779,0,0.0,0.39,,,,,,,,,,,,,,,,,,
781,0,0.0,0.38,,,,,,,,,,,,,,,,,,
783,0,0.0,0.39,,-0.4,0.1,1.0,0,1,-1,0.41,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
785,0,0.0,0.38,,,,,,,,,,,,,,,,,,
787,0,0.0,0.38,,,,,,,,,,,,,,,,,,
789,0,0.0,0.39,,,,,,,,,,,,,,,,,,
791,0,0.0,0.39,,,,,,,,,,,,,,,,,,
793,0,0.0,0.39,,-0.05,0.04,0.98,1,0,-1,0.06,,,,,,,,,,
795,0,0.0,0.39,,,,,,,,,,,,,,,,,,
797,0,0.01,0.39,,,,,,,,,,,,,,,,,,
799,0,0.0,0.39,,,,,,,,,,,,,,,,,,
801,0,0.0,0.4,,,,,,,,,,,,,,,,,,
803,0,0.0,0.4,,-0.2,0.07,0.96,0,1,-0,0.21,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
805,0,0.0,0.39,,,,,,,,,,,,,,,,,,
807,0,0.0,0.4,,,,,,,,,,,,,,,,,,
809,0,0.0,0.39,,,,,,,,,,,,,,,,,,
811,0,0.0,0.39,,,,,,,,,,,,,,,,,,
813,0,0.0,0.39,,-0.29,0.14,1.01,0,0,-1,0.32,,,,,,,,,,
815,0,0.0,0.39,,,,,,,,,,,,,,,,,,
817,0,0.01,0.39,,,,,,,,,,,,,,,,,,
819,0,0.0,0.39,,,,,,,,,,,,,,,,,,
821,0,0.0,0.39,,,,,,,,,,,,,,,,,,
823,0,0.0,0.4,,-0.08,0.02,0.85,1,-0,-1,0.08,0,2100,0,0.0,0.0,0.0,0.0,0,0,0.0
825,0,0.0,0.39,,,,,,,,,,,,,,,,,,
827,0,0.0,0.39,,,,,,,,,,,,,,,,,,
829,0,0.0,0.39,,,,,,,,,,,,,,,,,,
831,0,0.01,0.39,,,,,,,,,,,,,,,,,,
