"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog4"|"Volts"|0.0|5.0|500,"Analog5"|"Volts"|0.0|5.0|500,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|200,"AccelY"|"G"|-3.0|3.0|200,"AccelZ"|"G"|-3.0|3.0|200,"Yaw"|"Deg/Sec"|-120|120|200,"Pitch"|"Deg/Sec"|-120|120|200,"Roll"|"Deg/Sec"|-120|120|200,"Gsum"|"G"|0.0|3.0|200,"RPM2"|"rpm"|0|8000|50,"RPM3"|"rpm"|0|8000|50,"GPIO1"|""|0.0|1.0|50,"Latitude"|"Degrees"|-180.0|180.0|50,"Longitude"|"Degrees"|-180.0|180.0|50,"Speed"|"mph"|0.0|150.0|50,"Altitude"|"ft"|0.0|4000.0|50,"GPSSats"|""|0|20|50,"GPSQual"|""|0|5|50,"GPSDOP"|""|0.0|20.0|50
153,0,0.0,0.26,,-0.15,0.08,0.96,0,-0,-0,0.17,,,,,,,,,,
155,0,0.0,0.26,,,,,,,,,,,,,,,,,,
157,0,0.0,0.26,,,,,,,,,,,,,,,,,,
159,0,0.0,0.26,,,,,,,,,,,,,,,,,,
161,0,0.01,0.26,,,,,,,,,,,,,,,,,,
163,0,0.0,0.26,,0.04,0.06,1.0,0,-0,-0,0.07,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
165,0,0.0,0.27,,,,,,,,,,,,,,,,,,
167,0,0.0,0.26,,,,,,,,,,,,,,,,,,
169,0,0.0,0.26,,,,,,,,,,,,,,,,,,
171,0,0.0,0.26,,,,,,,,,,,,,,,,,,
173,0,0.0,0.26,,-0.09,0.07,0.92,-0,0,-0,0.12,,,,,,,,,,
175,0,0.01,0.26,,,,,,,,,,,,,,,,,,
177,0,0.0,0.26,,,,,,,,,,,,,,,,,,
179,0,0.0,0.26,,,,,,,,,,,,,,,,,,
181,0,0.0,0.26,,,,,,,,,,,,,,,,,,
183,0,0.0,0.26,,-0.09,0.05,1.03,1,-0,-0,0.1,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
185,0,0.0,0.26,,,,,,,,,,,,,,,,,,
187,0,0.0,0.26,,,,,,,,,,,,,,,,,,
189,0,0.0,0.26,,,,,,,,,,,,,,,,,,
191,0,0.0,0.26,,,,,,,,,,,,,,,,,,
193,0,0.0,0.27,,0.06,0.04,0.97,0,-0,0,0.07,,,,,,,,,,
195,0,0.0,0.28,,,,,,,,,,,,,,,,,,
197,0,0.0,0.27,,,,,,,,,,,,,,,,,,
199,0,0.0,0.27,,,,,,,,,,,,,,,,,,
201,0,0.0,0.27,,,,,,,,,,,,,,,,,,
203,0,0.0,0.27,,-0.1,0.1,0.93,-0,0,-0,0.14,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
205,0,0.0,0.26,,,,,,,,,,,,,,,,,,
207,0,0.0,0.27,,,,,,,,,,,,,,,,,,
209,0,0.01,0.27,,,,,,,,,,,,,,,,,,
211,0,0.0,0.27,,,,,,,,,,,,,,,,,,
213,0,0.0,0.26,,-0.16,0.07,0.98,0,-0,0,0.17,,,,,,,,,,
215,0,0.0,0.26,,,,,,,,,,,,,,,,,,
217,0,0.0,0.27,,,,,,,,,,,,,,,,,,
219,0,0.0,0.27,,,,,,,,,,,,,,,,,,
221,0,0.0,0.27,,,,,,,,,,,,,,,,,,
223,0,0.01,0.27,,0.04,0.08,0.99,-0,-0,-0,0.09,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
225,0,0.0,0.28,,,,,,,,,,,,,,,,,,
227,0,0.0,0.27,,,,,,,,,,,,,,,,,,
229,0,0.0,0.27,,,,,,,,,,,,,,,,,,
231,0,0.0,0.27,,,,,,,,,,,,,,,,,,
233,0,0.0,0.27,,-0.12,0.07,0.91,-0,0,-1,0.14,,,,,,,,,,
235,0,0.0,0.27,,,,,,,,,,,,,,,,,,
237,0,0.01,0.27,,,,,,,,,,,,,,,,,,
239,0,0.0,0.27,,,,,,,,,,,,,,,,,,
241,0,0.0,0.27,,,,,,,,,,,,,,,,,,
243,0,0.0,0.26,,-0.09,0.03,1.03,0,-0,-0,0.09,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
245,0,0.0,0.27,,,,,,,,,,,,,,,,,,
247,0,0.0,0.27,,,,,,,,,,,,,,,,,,
249,0,0.0,0.27,,,,,,,,,,,,,,,,,,
251,0,0.01,0.27,,,,,,,,,,,,,,,,,,
253,0,0.0,0.28,,0.05,0.03,0.94,-0,-0,0,0.06,,,,,,,,,,
255,0,0.0,0.28,,,,,,,,,,,,,,,,,,
257,0,0.0,0.28,,,,,,,,,,,,,,,,,,
259,0,0.0,0.27,,,,,,,,,,,,,,,,,,
261,0,0.0,0.27,,,,,,,,,,,,,,,,,,
263,0,0.0,0.27,,-0.12,0.12,0.94,-0,0,-0,0.17,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
265,0,0.0,0.27,,,,,,,,,,,,,,,,,,
267,0,0.0,0.27,,,,,,,,,,,,,,,,,,
269,0,0.0,0.27,,,,,,,,,,,,,,,,,,
271,0,0.01,0.27,,,,,,,,,,,,,,,,,,
273,0,0.0,0.27,,-0.15,0.07,0.98,0,-0,0,0.16,,,,,,,,,,
275,0,0.0,0.27,,,,,,,,,,,,,,,,,,
277,0,0.0,0.27,,,,,,,,,,,,,,,,,,
279,0,0.0,0.27,,,,,,,,,,,,,,,,,,
281,0,0.0,0.27,,,,,,,,,,,,,,,,,,
283,0,0.0,0.27,,0.04,0.09,0.99,-0,-0,-0,0.1,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
285,0,0.0,0.29,,,,,,,,,,,,,,,,,,
287,0,0.0,0.27,,,,,,,,,,,,,,,,,,
289,0,0.0,0.27,,,,,,,,,,,,,,,,,,
291,0,0.0,0.27,,,,,,,,,,,,,,,,,,
293,0,0.0,0.27,,-0.14,0.06,0.91,-0,-0,-1,0.16,,,,,,,,,,
295,0,0.0,0.27,,,,,,,,,,,,,,,,,,
297,0,0.0,0.27,,,,,,,,,,,,,,,,,,
299,0,0.0,0.27,,,,,,,,,,,,,,,,,,
301,0,0.0,0.27,,,,,,,,,,,,,,,,,,
303,0,0.0,0.28,,-0.09,0.01,1.03,0,-0,-0,0.09,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
305,0,0.0,0.27,,,,,,,,,,,,,,,,,,
307,0,0.0,0.28,,,,,,,,,,,,,,,,,,
309,0,0.0,0.28,,,,,,,,,,,,,,,,,,
311,0,0.0,0.28,,,,,,,,,,,,,,,,,,
313,0,0.01,0.28,,0.04,0.04,0.95,-0,-0,0,0.06,,,,,,,,,,
315,0,0.0,0.29,,,,,,,,,,,,,,,,,,
317,0,0.0,0.28,,,,,,,,,,,,,,,,,,
319,0,0.0,0.28,,,,,,,,,,,,,,,,,,
321,0,0.0,0.28,,,,,,,,,,,,,,,,,,
323,0,0.0,0.28,,-0.11,0.11,0.94,-0,-0,-0,0.16,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
325,0,0.01,0.28,,,,,,,,,,,,,,,,,,
327,0,0.01,0.28,,,,,,,,,,,,,,,,,,
329,0,0.0,0.28,,,,,,,,,,,,,,,,,,
331,0,0.0,0.28,,,,,,,,,,,,,,,,,,
333,0,0.01,0.28,,-0.14,0.07,0.99,1,-1,-0,0.16,,,,,,,,,,
335,0,0.0,0.28,,,,,,,,,,,,,,,,,,
337,0,0.0,0.28,,,,,,,,,,,,,,,,,,
339,0,0.0,0.28,,,,,,,,,,,,,,,,,,
341,0,0.0,0.28,,,,,,,,,,,,,,,,,,
343,0,0.0,0.28,,0.05,0.08,0.98,-0,-0,-0,0.1,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
345,0,0.0,0.29,,,,,,,,,,,,,,,,,,
347,0,0.0,0.28,,,,,,,,,,,,,,,,,,
349,0,0.0,0.28,,,,,,,,,,,,,,,,,,
351,0,0.0,0.28,,,,,,,,,,,,,,,,,,
353,0,0.0,0.28,,-0.14,0.08,0.92,-0,0,-1,0.16,,,,,,,,,,
355,0,0.0,0.28,,,,,,,,,,,,,,,,,,
357,0,0.0,0.28,,,,,,,,,,,,,,,,,,
359,0,0.0,0.28,,,,,,,,,,,,,,,,,,
361,0,0.0,0.28,,,,,,,,,,,,,,,,,,
363,0,0.0,0.28,,-0.08,0.02,1.04,0,-0,0,0.09,0,1920,0,0.0,0.0,0.0,0.0,0,0,0.0
365,0,0.0,0.28,,,,,,,,,,,,,,,,,,
367,0,0.0,0.28,,,,,,,,,,,,,,,,,,
369,0,0.0,0.28,,,,,,,,,,,,,,,,,,
371,0,0.0,0.28,,,,,,,,,,,,,,,,,,
373,0,0.0,0.29,,0.07,0.05,0.94,-0,-0,0,0.08,,,,,,,,,,
375,0,0.0,0.3,,,,,,,,,,,,,,,,,,
377,0,0.0,0.29,,,,,,,,,,,,,,,,,,
379,0,0.0,0.29,,,,,,,,,,,,,,,,,,
381,0,0.0,0.29,,,,,,,,,,,,,,,,,,
383,0,0.0,0.29,,-0.13,0.13,0.94,-0,-0,-0,0.18,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
385,0,0.0,0.28,,,,,,,,,,,,,,,,,,
387,0,0.0,0.29,,,,,,,,,,,,,,,,,,
389,0,0.01,0.28,,,,,,,,,,,,,,,,,,
391,0,0.0,0.28,,,,,,,,,,,,,,,,,,
393,0,0.0,0.29,,-0.15,0.08,0.97,0,-1,-0,0.17,,,,,,,,,,
395,0,0.0,0.28,,,,,,,,,,,,,,,,,,
397,0,0.0,0.28,,,,,,,,,,,,,,,,,,
399,0,0.0,0.29,,,,,,,,,,,,,,,,,,
401,0,0.0,0.28,,,,,,,,,,,,,,,,,,
403,0,0.0,0.29,,0.05,0.1,0.99,-0,-0,-0,0.11,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
405,0,0.0,0.3,,,,,,,,,,,,,,,,,,
407,0,0.0,0.29,,,,,,,,,,,,,,,,,,
409,0,0.0,0.29,,,,,,,,,,,,,,,,,,
411,0,0.0,0.29,,,,,,,,,,,,,,,,,,
413,0,0.0,0.29,,-0.14,0.09,0.93,-0,0,-1,0.16,,,,,,,,,,
415,0,0.0,0.29,,,,,,,,,,,,,,,,,,
417,0,0.0,0.29,,,,,,,,,,,,,,,,,,
419,0,0.0,0.29,,,,,,,,,,,,,,,,,,
421,0,0.0,0.29,,,,,,,,,,,,,,,,,,
423,0,0.0,0.29,,-0.09,0.04,1.03,0,-0,-0,0.1,0,1920,0,0.0,0.0,0.0,0.0,0,0,0.0
425,0,0.0,0.29,,,,,,,,,,,,,,,,,,
427,0,0.0,0.29,,,,,,,,,,,,,,,,,,
429,0,0.0,0.29,,,,,,,,,,,,,,,,,,
431,0,0.0,0.29,,,,,,,,,,,,,,,,,,
433,0,0.0,0.29,,0.08,0.04,0.94,-0,-0,-0,0.08,,,,,,,,,,
435,0,0.0,0.3,,,,,,,,,,,,,,,,,,
437,0,0.0,0.29,,,,,,,,,,,,,,,,,,
439,0,0.0,0.29,,,,,,,,,,,,,,,,,,
441,0,0.0,0.29,,,,,,,,,,,,,,,,,,
443,0,0.0,0.29,,-0.12,0.11,0.94,-0,-0,-0,0.17,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
445,0,0.0,0.29,,,,,,,,,,,,,,,,,,
447,0,0.0,0.29,,,,,,,,,,,,,,,,,,
449,0,0.0,0.29,,,,,,,,,,,,,,,,,,
451,0,0.0,0.29,,,,,,,,,,,,,,,,,,
453,0,0.0,0.29,,-0.15,0.06,0.96,1,-1,-0,0.17,,,,,,,,,,
455,0,0.0,0.29,,,,,,,,,,,,,,,,,,
457,0,0.0,0.29,,,,,,,,,,,,,,,,,,
459,0,0.0,0.29,,,,,,,,,,,,,,,,,,
461,0,0.0,0.29,,,,,,,,,,,,,,,,,,
463,0,0.0,0.29,,0.05,0.09,1.0,0,-0,-0,0.1,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
465,0,0.0,0.3,,,,,,,,,,,,,,,,,,
467,0,0.0,0.3,,,,,,,,,,,,,,,,,,
469,0,0.0,0.3,,,,,,,,,,,,,,,,,,
471,0,0.0,0.3,,,,,,,,,,,,,,,,,,
473,0,0.0,0.29,,-0.13,0.09,0.93,-0,0,-1,0.16,,,,,,,,,,
475,0,0.0,0.3,,,,,,,,,,,,,,,,,,
477,0,0.0,0.29,,,,,,,,,,,,,,,,,,
479,0,0.0,0.29,,,,,,,,,,,,,,,,,,
481,0,0.0,0.29,,,,,,,,,,,,,,,,,,
483,0,0.0,0.3,,-0.09,0.03,1.03,1,-0,-0,0.09,0,1920,0,0.0,0.0,0.0,0.0,0,0,0.0
485,0,0.0,0.3,,,,,,,,,,,,,,,,,,
487,0,0.0,0.3,,,,,,,,,,,,,,,,,,
489,0,0.0,0.3,,,,,,,,,,,,,,,,,,
491,0,0.0,0.3,,,,,,,,,,,,,,,,,,
493,0,0.0,0.3,,0.08,0.03,0.94,0,-0,0,0.08,,,,,,,,,,
495,0,0.0,0.31,,,,,,,,,,,,,,,,,,
497,0,0.0,0.3,,,,,,,,,,,,,,,,,,
499,0,0.0,0.3,,,,,,,,,,,,,,,,,,
501,0,0.0,0.3,,,,,,,,,,,,,,,,,,
503,0,0.0,0.3,,-0.11,0.11,0.92,-0,0,-0,0.16,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
505,0,0.0,0.3,,,,,,,,,,,,,,,,,,
507,0,0.0,0.3,,,,,,,,,,,,,,,,,,
509,0,0.0,0.3,,,,,,,,,,,,,,,,,,
511,0,0.0,0.3,,,,,,,,,,,,,,,,,,
513,0,0.0,0.3,,-0.16,0.07,0.96,1,-0,-0,0.17,,,,,,,,,,
515,0,0.0,0.3,,,,,,,,,,,,,,,,,,
517,0,0.0,0.3,,,,,,,,,,,,,,,,,,
519,0,0.0,0.3,,,,,,,,,,,,,,,,,,
521,0,0.0,0.3,,,,,,,,,,,,,,,,,,
523,0,0.0,0.3,,0.04,0.08,1.0,-0,-0,-0,0.09,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
525,0,0.0,0.31,,,,,,,,,,,,,,,,,,
527,0,0.01,0.3,,,,,,,,,,,,,,,,,,
529,0,0.0,0.3,,,,,,,,,,,,,,,,,,
531,0,0.0,0.3,,,,,,,,,,,,,,,,,,
533,0,0.0,0.3,,-0.13,0.08,0.9,-0,0,-1,0.15,,,,,,,,,,
535,0,0.0,0.3,,,,,,,,,,,,,,,,,,
537,0,0.0,0.3,,,,,,,,,,,,,,,,,,
539,0,0.0,0.3,,,,,,,,,,,,,,,,,,
541,0,0.0,0.3,,,,,,,,,,,,,,,,,,
543,0,0.0,0.3,,-0.09,0.03,1.04,1,-0,-0,0.09,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
545,0,0.0,0.3,,,,,,,,,,,,,,,,,,
547,0,0.0,0.3,,,,,,,,,,,,,,,,,,
549,0,0.0,0.3,,,,,,,,,,,,,,,,,,
551,0,0.0,0.31,,,,,,,,,,,,,,,,,,
553,0,0.0,0.3,,0.05,0.02,0.94,-0,-0,0,0.05,,,,,,,,,,
555,0,0.0,0.32,,,,,,,,,,,,,,,,,,
557,0,0.0,0.31,,,,,,,,,,,,,,,,,,
559,0,0.0,0.31,,,,,,,,,,,,,,,,,,
561,0,0.01,0.31,,,,,,,,,,,,,,,,,,
563,0,0.0,0.31,,-0.11,0.1,0.93,-0,-0,-0,0.15,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
565,0,0.0,0.31,,,,,,,,,,,,,,,,,,
567,0,0.0,0.3,,,,,,,,,,,,,,,,,,
569,0,0.0,0.31,,,,,,,,,,,,,,,,,,
571,0,0.0,0.31,,,,,,,,,,,,,,,,,,
573,0,0.0,0.31,,-0.14,0.07,0.95,0,-0,-0,0.16,,,,,,,,,,
575,0,0.01,0.3,,,,,,,,,,,,,,,,,,
577,0,0.0,0.31,,,,,,,,,,,,,,,,,,
579,0,0.0,0.31,,,,,,,,,,,,,,,,,,
581,0,0.0,0.3,,,,,,,,,,,,,,,,,,
583,0,0.0,0.31,,0.04,0.08,1.0,0,-0,-0,0.09,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
585,0,0.0,0.32,,,,,,,,,,,,,,,,,,
587,0,0.0,0.31,,,,,,,,,,,,,,,,,,
589,0,0.0,0.31,,,,,,,,,,,,,,,,,,
591,0,0.0,0.31,,,,,,,,,,,,,,,,,,
593,0,0.0,0.31,,-0.15,0.06,0.9,0,0,-1,0.16,,,,,,,,,,
595,0,0.0,0.31,,,,,,,,,,,,,,,,,,
597,0,0.0,0.31,,,,,,,,,,,,,,,,,,
599,0,0.0,0.31,,,,,,,,,,,,,,,,,,
601,0,0.0,0.31,,,,,,,,,,,,,,,,,,
603,0,0.0,0.31,,-0.09,0.01,1.04,0,-1,0,0.09,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
605,0,0.0,0.31,,,,,,,,,,,,,,,,,,
607,0,0.0,0.31,,,,,,,,,,,,,,,,,,
609,0,0.01,0.31,,,,,,,,,,,,,,,,,,
611,0,0.0,0.31,,,,,,,,,,,,,,,,,,
613,0,0.0,0.32,,0.05,0.03,0.95,0,-0,0,0.06,,,,,,,,,,
615,0,0.0,0.31,,,,,,,,,,,,,,,,,,
617,0,0.0,0.31,,,,,,,,,,,,,,,,,,
619,0,0.0,0.31,,,,,,,,,,,,,,,,,,
621,0,0.0,0.31,,,,,,,,,,,,,,,,,,
623,0,0.01,0.31,,-0.12,0.1,0.93,0,-0,-0,0.16,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
625,0,0.0,0.31,,,,,,,,,,,,,,,,,,
627,0,0.0,0.32,,,,,,,,,,,,,,,,,,
629,0,0.0,0.31,,,,,,,,,,,,,,,,,,
631,0,0.0,0.31,,,,,,,,,,,,,,,,,,
633,0,0.0,0.31,,-0.14,0.07,0.96,1,-1,-0,0.15,,,,,,,,,,
635,0,0.0,0.31,,,,,,,,,,,,,,,,,,
637,0,0.0,0.31,,,,,,,,,,,,,,,,,,
639,0,0.0,0.31,,,,,,,,,,,,,,,,,,
641,0,0.0,0.31,,,,,,,,,,,,,,,,,,
643,0,0.0,0.32,,0.02,0.09,1.01,0,-0,-0,0.09,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
645,0,0.0,0.32,,,,,,,,,,,,,,,,,,
647,0,0.0,0.32,,,,,,,,,,,,,,,,,,
649,0,0.0,0.31,,,,,,,,,,,,,,,,,,
651,0,0.0,0.32,,,,,,,,,,,,,,,,,,
653,0,0.0,0.31,,-0.18,0.08,0.94,-0,0,-1,0.19,,,,,,,,,,
655,0,0.0,0.32,,,,,,,,,,,,,,,,,,
657,0,0.0,0.32,,,,,,,,,,,,,,,,,,
659,0,0.0,0.32,,,,,,,,,,,,,,,,,,
661,0,0.0,0.32,,,,,,,,,,,,,,,,,,
663,0,0.0,0.31,,-0.09,0.04,1.05,0,-1,0,0.1,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
665,0,0.0,0.32,,,,,,,,,,,,,,,,,,
667,0,0.0,0.32,,,,,,,,,,,,,,,,,,
669,0,0.0,0.32,,,,,,,,,,,,,,,,,,
671,0,0.0,0.32,,,,,,,,,,,,,,,,,,
673,0,0.0,0.33,,0.01,0.04,0.95,-0,0,0,0.05,,,,,,,,,,
675,0,0.0,0.32,,,,,,,,,,,,,,,,,,
677,0,0.0,0.32,,,,,,,,,,,,,,,,,,
679,0,0.0,0.32,,,,,,,,,,,,,,,,,,
681,0,0.0,0.32,,,,,,,,,,,,,,,,,,
683,0,0.0,0.32,,-0.14,0.15,0.93,-0,-0,-0,0.21,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
685,0,0.01,0.32,,,,,,,,,,,,,,,,,,
687,0,0.0,0.32,,,,,,,,,,,,,,,,,,
689,0,0.0,0.32,,,,,,,,,,,,,,,,,,
691,0,0.0,0.32,,,,,,,,,,,,,,,,,,
693,0,0.0,0.32,,-0.13,0.05,0.88,0,-1,-0,0.14,,,,,,,,,,
695,0,0.0,0.32,,,,,,,,,,,,,,,,,,
697,0,0.0,0.32,,,,,,,,,,,,,,,,,,
699,0,0.01,0.32,,,,,,,,,,,,,,,,,,
701,0,0.0,0.32,,,,,,,,,,,,,,,,,,
703,0,0.0,0.33,,-0.01,0.11,0.96,-0,0,-0,0.11,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
705,0,0.0,0.32,,,,,,,,,,,,,,,,,,
707,0,0.0,0.32,,,,,,,,,,,,,,,,,,
709,0,0.0,0.32,,,,,,,,,,,,,,,,,,
711,0,0.0,0.32,,,,,,,,,,,,,,,,,,
713,0,0.0,0.32,,-0.26,0.11,0.94,-0,0,-1,0.28,,,,,,,,,,
715,0,0.0,0.32,,,,,,,,,,,,,,,,,,
717,0,0.0,0.32,,,,,,,,,,,,,,,,,,
719,0,0.0,0.32,,,,,,,,,,,,,,,,,,
721,0,0.0,0.32,,,,,,,,,,,,,,,,,,
723,0,0.0,0.32,,-0.07,0.02,1.02,0,-1,-0,0.08,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
725,0,0.0,0.32,,,,,,,,,,,,,,,,,,
727,0,0.0,0.33,,,,,,,,,,,,,,,,,,
729,0,0.0,0.33,,,,,,,,,,,,,,,,,,
731,0,0.0,0.33,,,,,,,,,,,,,,,,,,
733,0,0.01,0.34,,-0.03,0.05,0.96,-0,0,-0,0.06,,,,,,,,,,
735,0,0.0,0.33,,,,,,,,,,,,,,,,,,
737,0,0.0,0.33,,,,,,,,,,,,,,,,,,
739,0,0.0,0.33,,,,,,,,,,,,,,,,,,
741,0,0.0,0.33,,,,,,,,,,,,,,,,,,
743,0,0.0,0.33,,-0.21,0.12,1.01,-0,-0,-1,0.24,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
745,0,0.0,0.33,,,,,,,,,,,,,,,,,,
747,0,0.0,0.33,,,,,,,,,,,,,,,,,,
749,0,0.0,0.33,,,,,,,,,,,,,,,,,,
751,0,0.0,0.33,,,,,,,,,,,,,,,,,,
753,0,0.0,0.33,,-0.12,0.02,0.93,0,-1,-0,0.12,,,,,,,,,,
755,0,0.0,0.33,,,,,,,,,,,,,,,,,,
757,0,0.0,0.33,,,,,,,,,,,,,,,,,,
759,0,0.0,0.33,,,,,,,,,,,,,,,,,,
761,0,0.0,0.33,,,,,,,,,,,,,,,,,,
763,0,0.0,0.34,,-0.02,0.09,1.02,-0,-0,-0,0.09,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
765,0,0.0,0.33,,,,,,,,,,,,,,,,,,
767,0,0.0,0.33,,,,,,,,,,,,,,,,,,
769,0,0.0,0.33,,,,,,,,,,,,,,,,,,
771,0,0.0,0.33,,,,,,,,,,,,,,,,,,
773,0,0.0,0.33,,-0.29,0.09,0.98,-0,-0,-1,0.3,,,,,,,,,,
775,0,0.0,0.33,,,,,,,,,,,,,,,,,,
777,0,0.0,0.33,,,,,,,,,,,,,,,,,,
779,0,0.0,0.33,,,,,,,,,,,,,,,,,,
781,0,0.0,0.33,,,,,,,,,,,,,,,,,,
783,0,0.0,0.33,,-0.07,0.01,1.02,0,-1,-0,0.07,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
785,0,0.0,0.33,,,,,,,,,,,,,,,,,,
787,0,0.0,0.33,,,,,,,,,,,,,,,,,,
789,0,0.0,0.33,,,,,,,,,,,,,,,,,,
791,0,0.0,0.33,,,,,,,,,,,,,,,,,,
793,0,0.0,0.35,,-0.04,0.04,0.96,-0,0,-0,0.06,,,,,,,,,,
795,0,0.0,0.34,,,,,,,,,,,,,,,,,,
797,0,0.0,0.34,,,,,,,,,,,,,,,,,,
799,0,0.0,0.34,,,,,,,,,,,,,,,,,,
801,0,0.0,0.33,,,,,,,,,,,,,,,,,,
803,0,0.0,0.33,,-0.24,0.09,1.02,-0,-0,-1,0.25,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
805,0,0.0,0.34,,,,,,,,,,,,,,,,,,
807,0,0.0,0.34,,,,,,,,,,,,,,,,,,
809,0,0.0,0.33,,,,,,,,,,,,,,,,,,
811,0,0.0,0.33,,,,,,,,,,,,,,,,,,
813,0,0.0,0.34,,-0.14,0.03,0.94,0,-1,0,0.15,,,,,,,,,,
815,0,0.0,0.33,,,,,,,,,,,,,,,,,,
817,0,0.0,0.33,,,,,,,,,,,,,,,,,,
819,0,0.0,0.34,,,,,,,,,,,,,,,,,,
821,0,0.0,0.34,,,,,,,,,,,,,,,,,,
823,0,0.01,0.35,,-0.05,0.1,1.01,-0,0,-0,0.11,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
825,0,0.0,0.34,,,,,,,,,,,,,,,,,,
827,0,0.0,0.34,,,,,,,,,,,,,,,,,,
829,0,0.0,0.33,,,,,,,,,,,,,,,,,,
831,0,0.0,0.34,,,,,,,,,,,,,,,,,,
