"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"Analog4"|"Volts"|0.0|5.0|500,"Analog5"|"Volts"|0.0|5.0|500,"Battery"|"Volts"|0.0|20.0|1,"AccelX"|"G"|-3.0|3.0|200,"AccelY"|"G"|-3.0|3.0|200,"AccelZ"|"G"|-3.0|3.0|200,"Yaw"|"Deg/Sec"|-120|120|200,"Pitch"|"Deg/Sec"|-120|120|200,"Roll"|"Deg/Sec"|-120|120|200,"Gsum"|"G"|0.0|3.0|200,"RPM2"|"rpm"|0|8000|50,"RPM3"|"rpm"|0|8000|50,"GPIO1"|""|0.0|1.0|50,"Latitude"|"Degrees"|-180.0|180.0|50,"Longitude"|"Degrees"|-180.0|180.0|50,"Speed"|"mph"|0.0|150.0|50,"Altitude"|"ft"|0.0|4000.0|50,"GPSSats"|""|0|20|50,"GPSQual"|""|0|5|50,"GPSDOP"|""|0.0|20.0|50
109,0,0.0,0.25,,,,,,,,,,,,,,,,,,
111,0,0.0,0.25,,,,,,,,,,,,,,,,,,
113,0,0.0,0.25,,-0.11,0.08,0.95,0,-0,-0,0.13,,,,,,,,,,
115,0,0.0,0.25,,,,,,,,,,,,,,,,,,
117,0,0.0,0.25,,,,,,,,,,,,,,,,,,
119,0,0.0,0.25,,,,,,,,,,,,,,,,,,
121,0,0.0,0.25,,,,,,,,,,,,,,,,,,
123,0,0.0,0.25,,-0.13,0.09,0.99,1,-0,-0,0.16,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
125,0,0.0,0.25,,,,,,,,,,,,,,,,,,
127,0,0.0,0.25,,,,,,,,,,,,,,,,,,
129,0,0.0,0.25,,,,,,,,,,,,,,,,,,
131,0,0.0,0.25,,,,,,,,,,,,,,,,,,
133,0,0.0,0.25,,0.03,0.07,1.0,0,-0,0,0.07,,,,,,,,,,
135,0,0.0,0.26,,,,,,,,,,,,,,,,,,
137,0,0.0,0.26,,,,,,,,,,,,,,,,,,
139,0,0.0,0.25,,,,,,,,,,,,,,,,,,
141,0,0.0,0.25,,,,,,,,,,,,,,,,,,
143,0,0.0,0.25,,-0.15,0.05,0.93,0,-0,-0,0.16,0,1980,0,0.0,0.0,0.0,0.0,0,0,0.0
145,0,0.0,0.25,,,,,,,,,,,,,,,,,,
147,0,0.0,0.26,,,,,,,,,,,,,,,,,,
149,0,0.0,0.25,,,,,,,,,,,,,,,,,,
151,0,0.0,0.25,,,,,,,,,,,,,,,,,,
153,0,0.0,0.25,,-0.06,0.07,1.04,1,-1,-0,0.09,,,,,,,,,,
155,0,0.0,0.25,,,,,,,,,,,,,,,,,,
157,0,0.0,0.25,,,,,,,,,,,,,,,,,,
159,0,0.0,0.25,,,,,,,,,,,,,,,,,,
161,0,0.0,0.26,,,,,,,,,,,,,,,,,,
163,0,0.0,0.26,,0.04,0.05,0.96,-0,-0,-0,0.06,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
165,0,0.0,0.26,,,,,,,,,,,,,,,,,,
167,0,0.0,0.25,,,,,,,,,,,,,,,,,,
169,0,0.0,0.25,,,,,,,,,,,,,,,,,,
171,0,0.0,0.25,,,,,,,,,,,,,,,,,,
173,0,0.0,0.25,,-0.13,0.11,0.93,0,-0,-0,0.17,,,,,,,,,,
175,0,0.0,0.25,,,,,,,,,,,,,,,,,,
177,0,0.0,0.26,,,,,,,,,,,,,,,,,,
179,0,0.0,0.26,,,,,,,,,,,,,,,,,,
181,0,0.0,0.25,,,,,,,,,,,,,,,,,,
183,0,0.0,0.26,,-0.1,0.07,0.93,0,-1,-0,0.12,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
185,0,0.0,0.25,,,,,,,,,,,,,,,,,,
187,0,0.0,0.26,,,,,,,,,,,,,,,,,,
189,0,0.0,0.25,,,,,,,,,,,,,,,,,,
191,0,0.0,0.26,,,,,,,,,,,,,,,,,,
193,0,0.0,0.27,,0.02,0.08,1.01,-0,0,-0,0.09,,,,,,,,,,
195,0,0.0,0.26,,,,,,,,,,,,,,,,,,
197,0,0.0,0.26,,,,,,,,,,,,,,,,,,
199,0,0.0,0.25,,,,,,,,,,,,,,,,,,
201,0,0.0,0.25,,,,,,,,,,,,,,,,,,
203,0,0.0,0.26,,-0.24,0.06,0.96,0,-0,-1,0.25,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
205,0,0.0,0.26,,,,,,,,,,,,,,,,,,
207,0,0.0,0.25,,,,,,,,,,,,,,,,,,
209,0,0.0,0.26,,,,,,,,,,,,,,,,,,
211,0,0.0,0.26,,,,,,,,,,,,,,,,,,
213,0,0.0,0.26,,-0.04,0.03,1.06,0,-1,-0,0.06,,,,,,,,,,
215,0,0.0,0.26,,,,,,,,,,,,,,,,,,
217,0,0.0,0.26,,,,,,,,,,,,,,,,,,
219,0,0.0,0.26,,,,,,,,,,,,,,,,,,
221,0,0.0,0.27,,,,,,,,,,,,,,,,,,
223,0,0.0,0.26,,0.0,0.06,0.96,-0,1,-0,0.06,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
225,0,0.0,0.26,,,,,,,,,,,,,,,,,,
227,0,0.0,0.26,,,,,,,,,,,,,,,,,,
229,0,0.0,0.26,,,,,,,,,,,,,,,,,,
231,0,0.0,0.26,,,,,,,,,,,,,,,,,,
233,0,0.0,0.26,,-0.2,0.11,1.03,0,-1,-0,0.23,,,,,,,,,,
235,0,0.0,0.26,,,,,,,,,,,,,,,,,,
237,0,0.0,0.26,,,,,,,,,,,,,,,,,,
239,0,0.0,0.26,,,,,,,,,,,,,,,,,,
241,0,0.0,0.26,,,,,,,,,,,,,,,,,,
243,0,0.0,0.26,,-0.05,0.04,0.91,0,-1,-0,0.07,0,2040,0,0.0,0.0,0.0,0.0,0,0,0.0
245,0,0.0,0.26,,,,,,,,,,,,,,,,,,
247,0,0.0,0.26,,,,,,,,,,,,,,,,,,
249,0,0.0,0.26,,,,,,,,,,,,,,,,,,
251,0,0.0,0.27,,,,,,,,,,,,,,,,,,
253,0,0.0,0.26,,0.0,0.09,1.0,0,0,-0,0.09,,,,,,,,,,
